lau1_code,lau2_code
CZ0641,582778
CZ0641,582671
CZ0641,582417
CZ0641,582573
CZ0641,582590
CZ0641,586064
CZ0641,581453
CZ0641,581381
CZ0641,581950
CZ0641,581470
CZ0641,582689
CZ0641,582468
CZ0641,581500
CZ0641,582476
CZ0641,582484
CZ0641,581828
CZ0641,581518
CZ0641,582298
CZ0641,581330
CZ0641,582336
CZ0641,582328
CZ0641,582344
CZ0641,581542
CZ0641,582247
CZ0641,581551
CZ0641,582506
CZ0641,582701
CZ0641,582751
CZ0641,582191
CZ0641,534692
CZ0641,582239
CZ0641,581615
CZ0642,582786
CZ0643,583529
CZ0643,583324
CZ0643,583596
CZ0643,584070
CZ0643,595560
CZ0643,584100
CZ0643,583669
CZ0643,595837
CZ0643,584151
CZ0643,549789
CZ0643,582824
CZ0643,595314
CZ0643,583201
CZ0643,582875
CZ0643,583090
CZ0643,583251
CZ0643,584266
CZ0643,597104
CZ0643,584801
CZ0643,583413
CZ0643,585025
CZ0643,583511
CZ0643,583464
CZ0643,583910
CZ0643,583537
CZ0643,583171
CZ0643,583499
CZ0643,584029
CZ0643,583502
CZ0643,583979
CZ0643,583740
CZ0643,581429
CZ0643,583880
CZ0643,549738
CZ0643,583341
CZ0643,549908
CZ0643,583243
CZ0643,583553
CZ0643,582956
CZ0643,582891
CZ0643,596191
CZ0643,506699
CZ0643,595446
CZ0643,584207
CZ0643,583774
CZ0643,583219
CZ0643,585033
CZ0643,582255
CZ0643,594377
CZ0643,583758
CZ0643,596892
CZ0643,584193
CZ0643,583057
CZ0643,583472
CZ0643,582735
CZ0643,583839
CZ0643,583677
CZ0643,582450
CZ0643,583278
CZ0643,583804
CZ0643,583952
CZ0643,584002
CZ0643,596175
CZ0643,550272
CZ0643,595993
CZ0643,582808
CZ0643,583456
CZ0643,583197
CZ0643,583421
CZ0643,584223
CZ0643,582794
CZ0643,583154
CZ0643,582859
CZ0643,583286
CZ0643,583863
CZ0643,584053
CZ0643,594962
CZ0643,594903
CZ0643,584185
CZ0643,596582
CZ0643,582964
CZ0643,549746
CZ0643,583120
CZ0643,595934
CZ0643,583715
CZ0643,583111
CZ0643,584061
CZ0643,583898
CZ0643,583723
CZ0643,584126
CZ0643,581976
CZ0643,596078
CZ0643,582883
CZ0643,583316
CZ0643,583391
CZ0643,583227
CZ0643,582379
CZ0643,582999
CZ0643,584142
CZ0643,584282
CZ0643,582948
CZ0643,582565
CZ0643,583936
CZ0643,583944
CZ0643,584118
CZ0643,583359
CZ0643,583481
CZ0643,583430
CZ0643,584720
CZ0643,583901
CZ0643,595551
CZ0643,591661
CZ0643,583995
CZ0643,583022
CZ0643,584177
CZ0643,587907
CZ0643,584169
CZ0643,595985
CZ0643,584843
CZ0643,583031
CZ0643,582123
CZ0643,584762
CZ0643,581577
CZ0643,583782
CZ0643,583588
CZ0643,584037
CZ0643,584274
CZ0643,583294
CZ0643,583383
CZ0643,583791
CZ0643,545295
CZ0643,582263
CZ0643,584215
CZ0643,583634
CZ0643,582913
CZ0643,584134
CZ0643,549894
CZ0643,583367
CZ0643,582930
CZ0643,582832
CZ0643,583766
CZ0643,583987
CZ0643,581437
CZ0643,583332
CZ0643,583961
CZ0643,583731
CZ0643,583065
CZ0643,584096
CZ0643,596698
CZ0643,583260
CZ0643,583545
CZ0643,597171
CZ0643,583189
CZ0643,583235
CZ0643,584011
CZ0643,581402
CZ0643,583821
CZ0643,595331
CZ0643,583928
CZ0643,583685
CZ0643,584240
CZ0643,581321
CZ0643,583707
CZ0643,583693
CZ0643,583081
CZ0643,583561
CZ0643,582921
CZ0643,595667
CZ0643,583855
CZ0643,596302
CZ0643,583600
CZ0643,583308
CZ0643,596400
CZ0643,593834
CZ0643,583651
CZ0643,583847
CZ0643,582841
CZ0643,584231
CZ0643,595527
CZ0643,583405
CZ0643,583014
CZ0643,584517
CZ0643,583448
CZ0643,584045
CZ0643,582174
CZ0643,582972
CZ0643,583375
CZ0644,558443
CZ0644,584525
CZ0644,584771
CZ0644,585050
CZ0644,584894
CZ0644,584975
CZ0644,584576
CZ0644,584665
CZ0644,584495
CZ0644,585017
CZ0644,584550
CZ0644,584291
CZ0644,550256
CZ0644,584835
CZ0644,584541
CZ0644,584321
CZ0644,584746
CZ0644,584355
CZ0644,584622
CZ0644,584592
CZ0644,584924
CZ0644,584479
CZ0644,584436
CZ0644,584797
CZ0644,584401
CZ0644,584932
CZ0644,584487
CZ0644,584371
CZ0644,584304
CZ0644,584681
CZ0644,584959
CZ0644,584860
CZ0644,584967
CZ0644,584452
CZ0644,584584
CZ0644,584916
CZ0644,584941
CZ0644,584568
CZ0644,584908
CZ0644,584461
CZ0644,584444
CZ0644,584673
CZ0644,584703
CZ0644,584711
CZ0644,584851
CZ0644,584983
CZ0644,584631
CZ0644,585009
CZ0644,584347
CZ0644,584363
CZ0644,585041
CZ0644,584789
CZ0644,584819
CZ0644,584380
CZ0644,555282
CZ0644,584428
CZ0644,584649
CZ0644,584657
CZ0644,584878
CZ0644,584754
CZ0644,584991
CZ0644,584410
CZ0644,584339
CZ0645,586781
CZ0645,586331
CZ0645,586501
CZ0645,586153
CZ0645,586641
CZ0645,586625
CZ0645,586382
CZ0645,586056
CZ0645,586099
CZ0645,586552
CZ0645,586145
CZ0645,586803
CZ0645,586170
CZ0645,586790
CZ0645,586315
CZ0645,586218
CZ0645,586242
CZ0645,586528
CZ0645,586251
CZ0645,586366
CZ0645,586102
CZ0645,586714
CZ0645,586587
CZ0645,586081
CZ0645,586030
CZ0645,586471
CZ0645,586391
CZ0645,586633
CZ0645,586358
CZ0645,586323
CZ0645,586731
CZ0645,586048
CZ0645,586811
CZ0645,586111
CZ0645,586293
CZ0645,586447
CZ0645,586021
CZ0645,586188
CZ0645,586820
CZ0645,586307
CZ0645,586609
CZ0645,586129
CZ0645,586498
CZ0645,586161
CZ0645,586838
CZ0645,586277
CZ0645,586480
CZ0645,586765
CZ0645,586668
CZ0645,586374
CZ0645,586510
CZ0645,586072
CZ0645,586722
CZ0645,586234
CZ0645,586404
CZ0645,586536
CZ0645,586650
CZ0645,586421
CZ0645,586226
CZ0645,586749
CZ0645,586200
CZ0645,586676
CZ0645,586617
CZ0645,586439
CZ0645,586269
CZ0645,586196
CZ0645,586684
CZ0645,586706
CZ0645,586595
CZ0645,586773
CZ0645,586463
CZ0645,586757
CZ0645,586340
CZ0645,586412
CZ0645,586692
CZ0645,586285
CZ0645,586579
CZ0645,586137
CZ0645,586561
CZ0645,586455
CZ0645,586544
CZ0645,593354
CZ0646,557048
CZ0646,593460
CZ0646,593591
CZ0646,593648
CZ0646,593567
CZ0646,553972
CZ0646,593494
CZ0646,593028
CZ0646,593265
CZ0646,593699
CZ0646,593401
CZ0646,592935
CZ0646,593419
CZ0646,550825
CZ0646,593095
CZ0646,593184
CZ0646,593052
CZ0646,593508
CZ0646,592919
CZ0646,593192
CZ0646,593290
CZ0646,592994
CZ0646,550108
CZ0646,593656
CZ0646,593397
CZ0646,593079
CZ0646,593427
CZ0646,593320
CZ0646,593087
CZ0646,593605
CZ0646,593281
CZ0646,593435
CZ0646,592986
CZ0646,593257
CZ0646,593061
CZ0646,593630
CZ0646,593524
CZ0646,592901
CZ0646,550191
CZ0646,592897
CZ0646,593346
CZ0646,554898
CZ0646,593486
CZ0646,593222
CZ0646,593214
CZ0646,593150
CZ0646,592889
CZ0646,592927
CZ0646,593621
CZ0646,593516
CZ0646,593532
CZ0646,593389
CZ0646,593141
CZ0646,593044
CZ0646,593681
CZ0646,593273
CZ0646,550795
CZ0646,593338
CZ0646,593583
CZ0646,550141
CZ0646,593168
CZ0646,592978
CZ0646,593702
CZ0646,593478
CZ0646,593371
CZ0646,593125
CZ0646,593036
CZ0646,550213
CZ0646,593559
CZ0646,593117
CZ0646,593010
CZ0646,593613
CZ0646,593231
CZ0646,592943
CZ0646,593249
CZ0646,550132
CZ0646,593443
CZ0646,593664
CZ0646,550175
CZ0646,593001
CZ0647,593788
CZ0647,594369
CZ0647,594342
CZ0647,595063
CZ0647,595080
CZ0647,593711
CZ0647,594431
CZ0647,594024
CZ0647,594059
CZ0647,594636
CZ0647,595021
CZ0647,594873
CZ0647,594300
CZ0647,550078
CZ0647,555231
CZ0647,594849
CZ0647,550086
CZ0647,594199
CZ0647,546941
CZ0647,593800
CZ0647,594423
CZ0647,595179
CZ0647,594415
CZ0647,594792
CZ0647,594571
CZ0647,594750
CZ0647,594440
CZ0647,587729
CZ0647,594946
CZ0647,594351
CZ0647,595047
CZ0647,594121
CZ0647,594318
CZ0647,594211
CZ0647,594407
CZ0647,593818
CZ0647,594156
CZ0647,593877
CZ0647,594512
CZ0647,594687
CZ0647,594911
CZ0647,593869
CZ0647,593974
CZ0647,595101
CZ0647,550841
CZ0647,593885
CZ0647,594105
CZ0647,595055
CZ0647,594954
CZ0647,594482
CZ0647,593923
CZ0647,594393
CZ0647,594806
CZ0647,595004
CZ0647,593907
CZ0647,594776
CZ0647,594148
CZ0647,593729
CZ0647,594172
CZ0647,594334
CZ0647,594016
CZ0647,595144
CZ0647,594679
CZ0647,594385
CZ0647,595136
CZ0647,594601
CZ0647,593982
CZ0647,594083
CZ0647,594237
CZ0647,594296
CZ0647,593991
CZ0647,594261
CZ0647,594091
CZ0647,594920
CZ0647,594563
CZ0647,594733
CZ0647,595110
CZ0647,594890
CZ0647,594644
CZ0647,594695
CZ0647,594865
CZ0647,595012
CZ0647,594474
CZ0647,594130
CZ0647,594628
CZ0647,594881
CZ0647,594521
CZ0647,595098
CZ0647,594741
CZ0647,593770
CZ0647,593753
CZ0647,595071
CZ0647,594181
CZ0647,595128
CZ0647,594831
CZ0647,593958
CZ0647,593966
CZ0647,594067
CZ0647,545325
CZ0647,595039
CZ0647,595187
CZ0647,594326
CZ0647,593893
CZ0647,594041
CZ0647,594008
CZ0647,594288
CZ0647,594814
CZ0647,594113
CZ0647,594229
CZ0647,550019
CZ0647,594610
CZ0647,595152
CZ0647,594075
CZ0647,594938
CZ0647,593826
CZ0647,593842
CZ0647,594598
CZ0647,594768
CZ0647,594032
CZ0647,594709
CZ0647,594989
CZ0647,594555
CZ0647,550051
CZ0647,594725
CZ0647,593761
CZ0647,594784
CZ0647,595161
CZ0647,594253
CZ0647,593796
CZ0647,594971
CZ0647,594466
CZ0647,593931
CZ0647,594164
CZ0647,594202
CZ0647,594652
CZ0647,594580
CZ0647,593737
CZ0647,594822
CZ0647,594270
CZ0647,594997
CZ0647,594458
CZ0647,593745
CZ0647,593851
CZ0647,595195
CZ0711,540382
CZ0711,597996
CZ0711,541117
CZ0711,533491
CZ0711,536385
CZ0711,541346
CZ0711,553484
CZ0711,536148
CZ0711,557218
CZ0711,541036
CZ0711,523917
CZ0711,524891
CZ0711,540030
CZ0711,541575
CZ0711,553468
CZ0711,569356
CZ0711,569453
CZ0711,525227
CZ0711,541303
CZ0711,569330
CZ0711,553301
CZ0711,541214
CZ0711,541249
CZ0711,540684
CZ0712,504785
CZ0712,505668
CZ0712,552089
CZ0712,547077
CZ0712,569771
CZ0712,505013
CZ0712,501476
CZ0712,552178
CZ0712,547093
CZ0712,545279
CZ0712,502405
CZ0712,504246
CZ0712,505111
CZ0712,569003
CZ0712,552038
CZ0712,552437
CZ0712,568961
CZ0712,552020
CZ0712,552151
CZ0712,500623
CZ0712,505269
CZ0712,505609
CZ0712,554901
CZ0712,502839
CZ0712,501751
CZ0712,552011
CZ0712,502545
CZ0712,505081
CZ0712,552232
CZ0712,597414
CZ0712,503622
CZ0712,503657
CZ0712,552330
CZ0712,552216
CZ0712,552356
CZ0712,502235
CZ0712,505293
CZ0712,552186
CZ0712,554103
CZ0712,503444
CZ0712,552399
CZ0712,502146
CZ0712,597678
CZ0712,500879
CZ0712,505587
CZ0712,504505
CZ0712,500135
CZ0712,552071
CZ0712,501841
CZ0712,540005
CZ0712,552062
CZ0712,500526
CZ0712,504441
CZ0712,552267
CZ0712,569844
CZ0712,500496
CZ0712,552381
CZ0712,505862
CZ0712,552305
CZ0712,505501
CZ0712,500852
CZ0712,568911
CZ0712,568392
CZ0712,552119
CZ0712,505188
CZ0712,500861
CZ0712,552411
CZ0712,547123
CZ0712,547026
CZ0712,569798
CZ0712,597686
CZ0712,552429
CZ0712,552160
CZ0712,503738
CZ0712,552402
CZ0712,552259
CZ0712,503941
CZ0712,546976
CZ0712,552194
CZ0712,505650
CZ0712,552313
CZ0712,552372
CZ0712,500801
CZ0712,552445
CZ0712,552348
CZ0712,503304
CZ0712,505161
CZ0712,501646
CZ0712,503142
CZ0712,501794
CZ0712,505366
CZ0712,554944
CZ0712,569054
CZ0712,505218
CZ0712,552364
CZ0712,568872
CZ0712,500160
CZ0712,547018
CZ0713,589616
CZ0713,589926
CZ0713,589489
CZ0713,589268
CZ0713,589578
CZ0713,557196
CZ0713,589543
CZ0713,589705
CZ0713,589659
CZ0713,589756
CZ0713,589942
CZ0713,590100
CZ0713,589624
CZ0713,558419
CZ0713,589870
CZ0713,590029
CZ0713,589560
CZ0713,590151
CZ0713,590002
CZ0713,589527
CZ0713,589721
CZ0713,590096
CZ0713,589586
CZ0713,590142
CZ0713,590118
CZ0713,589381
CZ0713,589730
CZ0713,589331
CZ0713,590185
CZ0713,589829
CZ0713,589438
CZ0713,589748
CZ0713,590134
CZ0713,590088
CZ0713,549983
CZ0713,590011
CZ0713,589845
CZ0713,549967
CZ0713,589284
CZ0713,589608
CZ0713,589306
CZ0713,589632
CZ0713,589799
CZ0713,589314
CZ0713,590126
CZ0713,589594
CZ0713,589349
CZ0713,589977
CZ0713,589683
CZ0713,589802
CZ0713,590207
CZ0713,589390
CZ0713,590053
CZ0713,590215
CZ0713,589322
CZ0713,589641
CZ0713,589853
CZ0713,590061
CZ0713,590223
CZ0713,589462
CZ0713,589497
CZ0713,506770
CZ0713,589713
CZ0713,589764
CZ0713,590070
CZ0713,589969
CZ0713,589675
CZ0713,589454
CZ0713,590193
CZ0713,589357
CZ0713,589250
CZ0713,589837
CZ0713,543543
CZ0713,589811
CZ0713,590177
CZ0713,589918
CZ0713,506761
CZ0713,589420
CZ0713,590045
CZ0713,589365
CZ0713,589934
CZ0713,589691
CZ0713,590240
CZ0713,589501
CZ0713,589772
CZ0713,589896
CZ0713,589888
CZ0713,589667
CZ0713,589951
CZ0713,589519
CZ0713,589276
CZ0713,589993
CZ0713,544710
CZ0713,589403
CZ0713,589446
CZ0713,589535
CZ0713,589292
CZ0714,513733
CZ0714,569283
CZ0714,516635
CZ0714,516201
CZ0714,552836
CZ0714,552780
CZ0714,512877
CZ0714,523453
CZ0714,516694
CZ0714,552950
CZ0714,569267
CZ0714,516899
CZ0714,514152
CZ0714,517909
CZ0714,522775
CZ0714,517844
CZ0714,513199
CZ0714,515191
CZ0714,512401
CZ0714,517585
CZ0714,552879
CZ0714,516911
CZ0714,523640
CZ0714,515787
CZ0714,556998
CZ0714,520306
CZ0714,512532
CZ0714,570079
CZ0714,517151
CZ0714,547514
CZ0714,513750
CZ0714,512826
CZ0714,517836
CZ0714,513768
CZ0714,512982
CZ0714,552771
CZ0714,569542
CZ0714,515477
CZ0714,516350
CZ0714,514527
CZ0714,547433
CZ0714,517666
CZ0714,552755
CZ0714,517321
CZ0714,512800
CZ0714,517437
CZ0714,569259
CZ0714,569194
CZ0714,521531
CZ0714,514446
CZ0714,516619
CZ0714,514055
CZ0714,517615
CZ0714,517747
CZ0714,552968
CZ0714,569275
CZ0714,569135
CZ0714,511382
CZ0714,519651
CZ0714,552909
CZ0714,513491
CZ0714,517534
CZ0714,513105
CZ0714,552887
CZ0714,517101
CZ0714,516686
CZ0714,513059
CZ0714,569143
CZ0714,515825
CZ0714,519146
CZ0714,520420
CZ0714,514772
CZ0714,513067
CZ0714,517275
CZ0714,513211
CZ0714,517569
CZ0714,517208
CZ0714,553000
CZ0714,519031
CZ0714,547450
CZ0714,516864
CZ0714,552844
CZ0714,552984
CZ0714,569178
CZ0714,514471
CZ0714,520047
CZ0714,514047
CZ0714,512281
CZ0714,517607
CZ0714,517224
CZ0714,513229
CZ0714,517445
CZ0714,515329
CZ0714,513636
CZ0714,552810
CZ0714,517887
CZ0714,514497
CZ0714,515418
CZ0714,514705
CZ0714,500151
CZ0714,513873
CZ0714,512231
CZ0714,514802
CZ0714,518026
CZ0714,570061
CZ0715,540731
CZ0715,530727
CZ0715,536733
CZ0715,553336
CZ0715,536687
CZ0715,532894
CZ0715,525880
CZ0715,570338
CZ0715,540226
CZ0715,523704
CZ0715,541222
CZ0715,526169
CZ0715,540234
CZ0715,540854
CZ0715,553352
CZ0715,540471
CZ0715,539961
CZ0715,536814
CZ0715,536113
CZ0715,540501
CZ0715,536393
CZ0715,525588
CZ0715,553247
CZ0715,540609
CZ0715,553344
CZ0715,541478
CZ0715,525979
CZ0715,569372
CZ0715,535770
CZ0715,536091
CZ0715,541109
CZ0715,540986
CZ0715,570117
CZ0715,540544
CZ0715,553379
CZ0715,536571
CZ0715,540919
CZ0715,540366
CZ0715,553191
CZ0715,540650
CZ0715,553221
CZ0715,569445
CZ0715,569305
CZ0715,553395
CZ0715,554146
CZ0715,540871
CZ0715,537284
CZ0715,541125
CZ0715,541079
CZ0715,540862
CZ0715,540331
CZ0715,541265
CZ0715,541354
CZ0715,525804
CZ0715,553476
CZ0715,570141
CZ0715,570281
CZ0715,534927
CZ0715,540978
CZ0715,540510
CZ0715,540161
CZ0715,536288
CZ0715,540196
CZ0715,570095
CZ0715,569437
CZ0715,540480
CZ0715,536521
CZ0715,535885
CZ0715,540773
CZ0715,537713
CZ0715,553387
CZ0715,540595
CZ0715,553212
CZ0715,533688
CZ0715,541168
CZ0715,535532
CZ0715,500020
CZ0715,569381
CZ0721,588784
CZ0721,588644
CZ0721,588512
CZ0721,588946
CZ0721,589195
CZ0721,588610
CZ0721,588865
CZ0721,587397
CZ0721,588407
CZ0721,588296
CZ0721,588971
CZ0721,587354
CZ0721,588482
CZ0721,588491
CZ0721,588849
CZ0721,589047
CZ0721,588458
CZ0721,542342
CZ0721,588717
CZ0721,589225
CZ0721,588873
CZ0721,549690
CZ0721,588920
CZ0721,588601
CZ0721,589152
CZ0721,589217
CZ0721,588636
CZ0721,553905
CZ0721,589187
CZ0721,588831
CZ0721,588598
CZ0721,588741
CZ0721,588431
CZ0721,588962
CZ0721,588806
CZ0721,588300
CZ0721,589128
CZ0721,542393
CZ0721,588504
CZ0721,589136
CZ0721,588563
CZ0721,588695
CZ0721,588903
CZ0721,542318
CZ0721,588709
CZ0721,557188
CZ0721,588938
CZ0721,549720
CZ0721,589098
CZ0721,589161
CZ0721,588989
CZ0721,588555
CZ0721,588652
CZ0721,588474
CZ0721,589039
CZ0721,588326
CZ0721,588393
CZ0721,588814
CZ0721,588725
CZ0721,588628
CZ0721,589110
CZ0721,588733
CZ0721,588661
CZ0721,588547
CZ0721,588377
CZ0721,589233
CZ0721,589004
CZ0721,587257
CZ0721,506737
CZ0721,588385
CZ0721,589055
CZ0721,589080
CZ0721,588954
CZ0721,588768
CZ0721,588750
CZ0721,588890
CZ0721,588997
CZ0721,588822
CZ0721,588521
CZ0722,592072
CZ0722,592692
CZ0722,592293
CZ0722,592463
CZ0722,592471
CZ0722,592552
CZ0722,592200
CZ0722,592803
CZ0722,592056
CZ0722,592650
CZ0722,592145
CZ0722,550752
CZ0722,592111
CZ0722,592170
CZ0722,592871
CZ0722,592048
CZ0722,592641
CZ0722,592102
CZ0722,550744
CZ0722,592714
CZ0722,592188
CZ0722,592218
CZ0722,592340
CZ0722,592391
CZ0722,592862
CZ0722,592196
CZ0722,592501
CZ0722,592439
CZ0722,592021
CZ0722,592838
CZ0722,592536
CZ0722,592234
CZ0722,592749
CZ0722,592447
CZ0722,592421
CZ0722,592277
CZ0722,592587
CZ0722,592030
CZ0722,592510
CZ0722,592269
CZ0722,592781
CZ0722,592382
CZ0722,592846
CZ0722,592081
CZ0722,592668
CZ0722,592366
CZ0722,592731
CZ0722,592528
CZ0722,592561
CZ0722,592854
CZ0722,592323
CZ0722,592404
CZ0722,592307
CZ0722,592455
CZ0722,592153
CZ0722,550736
CZ0722,592285
CZ0722,592722
CZ0722,592633
CZ0722,592676
CZ0722,592773
CZ0722,592480
CZ0722,592412
CZ0722,592609
CZ0722,592790
CZ0722,592498
CZ0722,592820
CZ0722,592013
CZ0722,592625
CZ0722,592137
CZ0722,592005
CZ0722,592757
CZ0722,592706
CZ0722,592617
CZ0722,592226
CZ0722,592099
CZ0722,592579
CZ0722,592064
CZ0723,544990
CZ0723,542903
CZ0723,542725
CZ0723,556866
CZ0723,545244
CZ0723,544841
CZ0723,545112
CZ0723,541711
CZ0723,544370
CZ0723,542946
CZ0723,500071
CZ0723,544787
CZ0723,545058
CZ0723,570346
CZ0723,543098
CZ0723,542831
CZ0723,544302
CZ0723,545147
CZ0723,544655
CZ0723,544469
CZ0723,542814
CZ0723,544906
CZ0723,542784
CZ0723,544566
CZ0723,542768
CZ0723,544931
CZ0723,545163
CZ0723,544728
CZ0723,544396
CZ0723,545198
CZ0723,541648
CZ0723,553026
CZ0723,544850
CZ0723,544264
CZ0723,569496
CZ0723,542679
CZ0723,541630
CZ0723,542997
CZ0723,544698
CZ0723,543021
CZ0723,542865
CZ0723,542750
CZ0723,544922
CZ0723,544434
CZ0723,544507
CZ0723,570371
CZ0723,545236
CZ0723,542644
CZ0723,544418
CZ0723,544949
CZ0723,542911
CZ0723,544621
CZ0723,544914
CZ0723,545252
CZ0723,541800
CZ0723,542687
CZ0723,544671
CZ0723,544574
CZ0723,500062
CZ0723,542989
CZ0723,545210
CZ0724,549461
CZ0724,585289
CZ0724,557145
CZ0724,585793
CZ0724,585807
CZ0724,585548
CZ0724,585319
CZ0724,585459
CZ0724,585769
CZ0724,585971
CZ0724,586919
CZ0724,585882
CZ0724,585262
CZ0724,585556
CZ0724,586871
CZ0724,585505
CZ0724,549622
CZ0724,585076
CZ0724,585661
CZ0724,585599
CZ0724,585530
CZ0724,585238
CZ0724,585114
CZ0724,585513
CZ0724,585343
CZ0724,585611
CZ0724,585963
CZ0724,585254
CZ0724,585874
CZ0724,586013
CZ0724,573434
CZ0724,585815
CZ0724,592251
CZ0724,585751
CZ0724,587052
CZ0724,585211
CZ0724,557102
CZ0724,585734
CZ0724,585521
CZ0724,585866
CZ0724,586960
CZ0724,585271
CZ0724,585467
CZ0724,534811
CZ0724,585203
CZ0724,556874
CZ0724,585998
CZ0724,585726
CZ0724,586994
CZ0724,585068
CZ0724,585092
CZ0724,585858
CZ0724,588318
CZ0724,549401
CZ0724,585190
CZ0724,585670
CZ0724,585831
CZ0724,549533
CZ0724,585173
CZ0724,585777
CZ0724,557170
CZ0724,585327
CZ0724,585980
CZ0724,549444
CZ0724,585246
CZ0724,549550
CZ0724,549649
CZ0724,585921
CZ0724,585181
CZ0724,585891
CZ0724,549436
CZ0724,585157
CZ0724,585912
CZ0724,556980
CZ0724,585955
CZ0724,585939
CZ0724,538744
CZ0724,500011
CZ0724,585165
CZ0724,585149
CZ0724,585220
CZ0724,585432
CZ0724,585483
CZ0724,585301
CZ0724,585106
CZ0724,585491
CZ0724,585131
CZ0724,535184
CZ0724,585441
CZ0801,597431
CZ0801,597325
CZ0801,597350
CZ0801,597881
CZ0801,569607
CZ0801,551732
CZ0801,597317
CZ0801,597538
CZ0801,597546
CZ0801,597210
CZ0801,551805
CZ0801,597481
CZ0801,546950
CZ0801,597813
CZ0801,551848
CZ0801,551767
CZ0801,597449
CZ0801,597716
CZ0801,551929
CZ0801,551724
CZ0801,551708
CZ0801,597961
CZ0801,597473
CZ0801,551996
CZ0801,569526
CZ0801,597899
CZ0801,597741
CZ0801,551821
CZ0801,597937
CZ0801,551864
CZ0801,597228
CZ0801,551945
CZ0801,597520
CZ0801,597180
CZ0801,597368
CZ0801,597783
CZ0801,551911
CZ0801,597554
CZ0801,597791
CZ0801,569551
CZ0801,597287
CZ0801,597457
CZ0801,551694
CZ0801,597601
CZ0801,597724
CZ0801,597911
CZ0801,597872
CZ0801,597252
CZ0801,597341
CZ0801,597571
CZ0801,597511
CZ0801,569577
CZ0801,551902
CZ0801,597198
CZ0801,597775
CZ0801,597392
CZ0801,551881
CZ0801,552003
CZ0801,597589
CZ0801,551872
CZ0801,551813
CZ0801,597988
CZ0801,597635
CZ0801,597201
CZ0801,551783
CZ0801,597945
CZ0801,597970
CZ0802,511986
CZ0802,552623
CZ0802,507458
CZ0802,549673
CZ0802,598542
CZ0802,598321
CZ0802,554928
CZ0802,568813
CZ0802,552658
CZ0802,512028
CZ0802,552500
CZ0802,507181
CZ0802,552640
CZ0802,598453
CZ0802,552569
CZ0802,549665
CZ0802,512176
CZ0802,554014
CZ0802,552607
CZ0802,598101
CZ0802,598569
CZ0802,598551
CZ0802,598445
CZ0802,598232
CZ0802,552542
CZ0802,598674
CZ0802,552488
CZ0802,552615
CZ0802,598348
CZ0802,598691
CZ0802,568791
CZ0802,552518
CZ0802,552631
CZ0802,598143
CZ0802,569631
CZ0802,598399
CZ0802,598071
CZ0802,511951
CZ0802,512192
CZ0802,598259
CZ0802,598356
CZ0802,568163
CZ0802,552551
CZ0802,556971
CZ0802,598160
CZ0802,507237
CZ0802,598046
CZ0802,557226
CZ0802,552682
CZ0802,598135
CZ0802,552691
CZ0802,511935
CZ0802,598011
CZ0802,598364
CZ0802,598275
CZ0802,507547
CZ0802,598810
CZ0802,552593
CZ0802,598003
CZ0802,598062
CZ0802,598038
CZ0802,511633
CZ0802,512184
CZ0802,568830
CZ0802,598020
CZ0802,507423
CZ0802,507091
CZ0802,552674
CZ0802,552526
CZ0802,598089
CZ0802,598747
CZ0802,552577
CZ0803,599051
CZ0803,555291
CZ0803,598178
CZ0803,598925
CZ0803,599140
CZ0803,599077
CZ0803,598968
CZ0803,568864
CZ0803,599069
CZ0803,598933
CZ0803,599107
CZ0803,598917
CZ0803,598941
CZ0803,599158
CZ0803,555088
CZ0803,552739
CZ0803,599085
CZ0804,599743
CZ0804,568406
CZ0804,555312
CZ0804,554936
CZ0804,568546
CZ0804,568732
CZ0804,568481
CZ0804,547000
CZ0804,599565
CZ0804,599409
CZ0804,599956
CZ0804,568562
CZ0804,599964
CZ0804,554065
CZ0804,599999
CZ0804,569755
CZ0804,599646
CZ0804,599701
CZ0804,568716
CZ0804,599689
CZ0804,546984
CZ0804,599930
CZ0804,599808
CZ0804,568431
CZ0804,599867
CZ0804,568511
CZ0804,599948
CZ0804,568589
CZ0804,568571
CZ0804,569747
CZ0804,568422
CZ0804,568741
CZ0804,568473
CZ0804,554171
CZ0804,599247
CZ0804,554910
CZ0804,599212
CZ0804,568775
CZ0804,556858
CZ0804,500046
CZ0804,500259
CZ0804,599191
CZ0804,599921
CZ0804,569666
CZ0804,599352
CZ0804,599905
CZ0804,599832
CZ0804,568643
CZ0804,568554
CZ0804,599603
CZ0804,568686
CZ0804,599468
CZ0804,599344
CZ0804,599506
CZ0805,553115
CZ0805,568244
CZ0805,510343
CZ0805,547131
CZ0805,547182
CZ0805,569101
CZ0805,568368
CZ0805,547191
CZ0805,512923
CZ0805,509647
CZ0805,512745
CZ0805,507504
CZ0805,512907
CZ0805,509574
CZ0805,506192
CZ0805,568236
CZ0805,568333
CZ0805,570036
CZ0805,506702
CZ0805,510491
CZ0805,553158
CZ0805,568317
CZ0805,553107
CZ0805,553042
CZ0805,507113
CZ0805,512974
CZ0805,555274
CZ0805,553051
CZ0805,507105
CZ0805,568341
CZ0805,510939
CZ0805,568198
CZ0805,510378
CZ0805,506320
CZ0805,569950
CZ0805,509612
CZ0805,508128
CZ0805,553492
CZ0805,506451
CZ0805,507334
CZ0805,597821
CZ0805,506753
CZ0805,507971
CZ0805,554197
CZ0805,569097
CZ0805,507270
